cla_id,cla_Name,exam_number,exam_numname,exam_type,exam_sdate,mes_TestID,mes_StudentID,mes_Total_Score
918,高三(04),280,2016学年度第二学期总评,5,2017/6/28 0:00,135419,14293,631.0
918,高三(04),284,2017学年度第一学期期中考试,2,2017/11/15 0:00,136961,14293,623.0
918,高三(04),285,2017学年度第一学期平时成绩1,4,2017/11/23 0:00,137845,14293,486.0
918,高三(04),286,2017-1学期考察科目总评,5,2018/1/11 0:00,138458,14293,113.0
918,高三(04),287,2017学年度第一学期平时成绩2,22,2018/1/21 0:00,138925,14293,76.0
918,高三(04),288,	2017学年度第一学期期末考试,3,2018/1/26 0:00,139489,14293,130.0
918,高三(04),289,2017学年度第一学期期末总评,5,2018/1/23 0:00,140054,14293,680.6
918,高三(04),291,2017学年第二学期高一二平时成绩1,22,2018/4/18 0:00,140885,14293,657.0
918,高三(04),292,2017学年度第二学期期中考试,2,2018/4/23 0:00,141091,14293,98.0
918,高三(04),293,2017-2学期考察科成绩,18,2018/5/1 0:00,142137,14293,340.0
918,高三(04),297,2017学年度第二学期平时成绩2,4,2018/6/19 0:00,142628,14293,85.0
918,高三(04),298,2017学年度第二学期期末考试,3,2018/6/24 0:00,143191,14293,55.0
918,高三(04),299,2017学年第二学期期末总评,5,2018/7/1 0:00,143452,14293,525.0
918,高三(04),301,2018学年第一学期高三十校联考,7,2018/9/20 0:00,144675,14293,470.0
918,高三(04),302,2018学年第一学期高三五校联考,6,2018/10/11 0:00,144807,14293,322.0
918,高三(04),303,2018学年度第一学期平时成绩1,22,2018/10/23 0:00,144963,14293,288.0
918,高三(04),304,2018-1学期期中考试,2,2018/11/5 0:00,145480,14293,104.0
918,高三(04),305,2018学年度第一学期平时成绩2,4,2018/1/2 0:00,146538,14293,164.5
918,高三(04),306,2018-1考查课总评,18,2019/1/3 0:00,146959,14293,85.0
918,高三(04),307,2018-1学期期末考试,3,2019/1/22 0:00,147786,14293,270.0
918,高三(04),265,2016学年度第一学期期中考试,2,2016/10/26 0:00,131671,14296,530.5
918,高三(04),266,2016学年度第一学期考查课总评,5,2016/12/30 0:00,132358,14296,630.0
918,高三(04),267,2016学年度第一学期期末考试,3,2017/1/13 0:00,132982,14296,258.0
918,高三(04),269,2016学年度第一学期期末总评,5,2017/1/13 0:00,133524,14296,736.0
918,高三(04),271,2016学年度第二学期期中考试,2,2017/4/20 0:00,134137,14296,667.0
918,高三(04),277,2016学年度第二学期考查课总评,5,2016/6/20 0:00,135058,14296,579.0
918,高三(04),279,2016学年度第二学期期末考试,3,2017/6/28 0:00,135726,14296,265.0
918,高三(04),280,2016学年度第二学期总评,5,2017/6/28 0:00,135419,14296,636.0
918,高三(04),284,2017学年度第一学期期中考试,2,2017/11/15 0:00,136961,14296,613.0
918,高三(04),285,2017学年度第一学期平时成绩1,4,2017/11/23 0:00,137845,14296,496.0
918,高三(04),286,2017-1学期考察科目总评,5,2018/1/11 0:00,138458,14296,112.0
918,高三(04),287,2017学年度第一学期平时成绩2,22,2018/1/21 0:00,138925,14296,88.0
918,高三(04),288,	2017学年度第一学期期末考试,3,2018/1/26 0:00,139489,14296,126.0
918,高三(04),289,2017学年度第一学期期末总评,5,2018/1/23 0:00,140054,14296,642.4
918,高三(04),291,2017学年第二学期高一二平时成绩1,22,2018/4/18 0:00,140885,14296,641.0
918,高三(04),292,2017学年度第二学期期中考试,2,2018/4/23 0:00,141091,14296,100.0
918,高三(04),293,2017-2学期考察科成绩,18,2018/5/1 0:00,142137,14296,307.0
918,高三(04),297,2017学年度第二学期平时成绩2,4,2018/6/19 0:00,142628,14296,86.0
918,高三(04),298,2017学年度第二学期期末考试,3,2018/6/24 0:00,143191,14296,43.0
918,高三(04),299,2017学年第二学期期末总评,5,2018/7/1 0:00,143452,14296,527.0
918,高三(04),301,2018学年第一学期高三十校联考,7,2018/9/20 0:00,144675,14296,486.0
918,高三(04),302,2018学年第一学期高三五校联考,6,2018/10/11 0:00,144807,14296,308.0
918,高三(04),303,2018学年度第一学期平时成绩1,22,2018/10/23 0:00,144963,14296,311.0
918,高三(04),304,2018-1学期期中考试,2,2018/11/5 0:00,145480,14296,89.0
918,高三(04),305,2018学年度第一学期平时成绩2,4,2018/1/2 0:00,146538,14296,169.5
918,高三(04),306,2018-1考查课总评,18,2019/1/3 0:00,146959,14296,90.0
918,高三(04),307,2018-1学期期末考试,3,2019/1/22 0:00,147786,14296,270.0
918,高三(04),265,2016学年度第一学期期中考试,2,2016/10/26 0:00,131671,14299,497.5
918,高三(04),266,2016学年度第一学期考查课总评,5,2016/12/30 0:00,132358,14299,296.0
918,高三(04),267,2016学年度第一学期期末考试,3,2017/1/13 0:00,132982,14299,267.0
918,高三(04),269,2016学年度第一学期期末总评,5,2017/1/13 0:00,133524,14299,810.0
918,高三(04),271,2016学年度第二学期期中考试,2,2017/4/20 0:00,134137,14299,704.0
918,高三(04),277,2016学年度第二学期考查课总评,5,2016/6/20 0:00,135058,14299,657.0
918,高三(04),279,2016学年度第二学期期末考试,3,2017/6/28 0:00,135726,14299,276.0
918,高三(04),280,2016学年度第二学期总评,5,2017/6/28 0:00,135419,14299,649.0
918,高三(04),284,2017学年度第一学期期中考试,2,2017/11/15 0:00,136961,14299,651.0
918,高三(04),285,2017学年度第一学期平时成绩1,4,2017/11/23 0:00,137845,14299,608.0
918,高三(04),286,2017-1学期考察科目总评,5,2018/1/11 0:00,138458,14299,113.0
918,高三(04),287,2017学年度第一学期平时成绩2,22,2018/1/21 0:00,138925,14299,93.0
918,高三(04),288,	2017学年度第一学期期末考试,3,2018/1/26 0:00,139489,14299,141.0
918,高三(04),289,2017学年度第一学期期末总评,5,2018/1/23 0:00,140054,14299,737.5
918,高三(04),291,2017学年第二学期高一二平时成绩1,22,2018/4/18 0:00,140885,14299,749.0
918,高三(04),292,2017学年度第二学期期中考试,2,2018/4/23 0:00,141091,14299,88.0
918,高三(04),293,2017-2学期考察科成绩,18,2018/5/1 0:00,142137,14299,373.0
918,高三(04),297,2017学年度第二学期平时成绩2,4,2018/6/19 0:00,142628,14299,92.0
918,高三(04),298,2017学年度第二学期期末考试,3,2018/6/24 0:00,143191,14299,59.5
918,高三(04),299,2017学年第二学期期末总评,5,2018/7/1 0:00,143452,14299,517.0
918,高三(04),301,2018学年第一学期高三十校联考,7,2018/9/20 0:00,144675,14299,482.0
918,高三(04),302,2018学年第一学期高三五校联考,6,2018/10/11 0:00,144807,14299,342.0
918,高三(04),303,2018学年度第一学期平时成绩1,22,2018/10/23 0:00,144963,14299,301.0
918,高三(04),304,2018-1学期期中考试,2,2018/11/5 0:00,145480,14299,105.0
918,高三(04),305,2018学年度第一学期平时成绩2,4,2018/1/2 0:00,146538,14299,177.5
918,高三(04),306,2018-1考查课总评,18,2019/1/3 0:00,146959,14299,72.0
918,高三(04),307,2018-1学期期末考试,3,2019/1/22 0:00,147786,14299,281.0
918,高三(04),265,2016学年度第一学期期中考试,2,2016/10/26 0:00,131671,14301,547.0
918,高三(04),266,2016学年度第一学期考查课总评,5,2016/12/30 0:00,132358,14301,602.0
918,高三(04),267,2016学年度第一学期期末考试,3,2017/1/13 0:00,132982,14301,252.0
918,高三(04),269,2016学年度第一学期期末总评,5,2017/1/13 0:00,133524,14301,717.0
918,高三(04),271,2016学年度第二学期期中考试,2,2017/4/20 0:00,134137,14301,654.0
918,高三(04),277,2016学年度第二学期考查课总评,5,2016/6/20 0:00,135058,14301,610.0
918,高三(04),279,2016学年度第二学期期末考试,3,2017/6/28 0:00,135726,14301,245.0
918,高三(04),280,2016学年度第二学期总评,5,2017/6/28 0:00,135419,14301,660.0
918,高三(04),284,2017学年度第一学期期中考试,2,2017/11/15 0:00,136961,14301,641.0
918,高三(04),285,2017学年度第一学期平时成绩1,4,2017/11/23 0:00,137845,14301,489.0
918,高三(04),286,2017-1学期考察科目总评,5,2018/1/11 0:00,138458,14301,86.0
918,高三(04),287,2017学年度第一学期平时成绩2,22,2018/1/21 0:00,138925,14301,69.0
918,高三(04),288,	2017学年度第一学期期末考试,3,2018/1/26 0:00,139489,14301,114.0
918,高三(04),289,2017学年度第一学期期末总评,5,2018/1/23 0:00,140054,14301,638.8
918,高三(04),291,2017学年第二学期高一二平时成绩1,22,2018/4/18 0:00,140885,14301,612.0
918,高三(04),292,2017学年度第二学期期中考试,2,2018/4/23 0:00,141091,14301,84.0
918,高三(04),297,2017学年度第二学期平时成绩2,4,2018/6/19 0:00,142628,14301,284.0
918,高三(04),298,2017学年度第二学期期末考试,3,2018/6/24 0:00,143191,14301,38.0
918,高三(04),299,2017学年第二学期期末总评,5,2018/7/1 0:00,143452,14301,544.5
918,高三(04),301,2018学年第一学期高三十校联考,7,2018/9/20 0:00,144675,14301,455.0
918,高三(04),302,2018学年第一学期高三五校联考,6,2018/10/11 0:00,144807,14301,342.5
918,高三(04),303,2018学年度第一学期平时成绩1,22,2018/10/23 0:00,144963,14301,308.0
918,高三(04),304,2018-1学期期中考试,2,2018/11/5 0:00,145480,14301,83.0
918,高三(04),305,2018学年度第一学期平时成绩2,4,2018/1/2 0:00,146538,14301,174.5
918,高三(04),306,2018-1考查课总评,18,2019/1/3 0:00,147077,14301,57.0
918,高三(04),307,2018-1学期期末考试,3,2019/1/22 0:00,147786,14301,167.0
918,高三(04),265,2016学年度第一学期期中考试,2,2016/10/26 0:00,131671,14307,571.0
918,高三(04),266,2016学年度第一学期考查课总评,5,2016/12/30 0:00,132358,14307,613.0
918,高三(04),267,2016学年度第一学期期末考试,3,2017/1/13 0:00,132982,14307,275.0
918,高三(04),269,2016学年度第一学期期末总评,5,2017/1/13 0:00,133524,14307,733.0
918,高三(04),271,2016学年度第二学期期中考试,2,2017/4/20 0:00,134137,14307,663.0
918,高三(04),277,2016学年度第二学期考查课总评,5,2016/6/20 0:00,135058,14307,607.0
918,高三(04),279,2016学年度第二学期期末考试,3,2017/6/28 0:00,135726,14307,270.0
918,高三(04),280,2016学年度第二学期总评,5,2017/6/28 0:00,135419,14307,612.0
918,高三(04),284,2017学年度第一学期期中考试,2,2017/11/15 0:00,136961,14307,610.0
918,高三(04),285,2017学年度第一学期平时成绩1,4,2017/11/23 0:00,137845,14307,486.0
918,高三(04),286,2017-1学期考察科目总评,5,2018/1/11 0:00,138458,14307,98.0
918,高三(04),287,2017学年度第一学期平时成绩2,22,2018/1/21 0:00,138925,14307,83.0
918,高三(04),288,	2017学年度第一学期期末考试,3,2018/1/26 0:00,139489,14307,125.0
918,高三(04),289,2017学年度第一学期期末总评,5,2018/1/23 0:00,140054,14307,657.1
918,高三(04),291,2017学年第二学期高一二平时成绩1,22,2018/4/18 0:00,140885,14307,649.0
918,高三(04),292,2017学年度第二学期期中考试,2,2018/4/23 0:00,141079,14307,96.0
918,高三(04),293,2017-2学期考察科成绩,18,2018/5/1 0:00,142137,14307,71.0
918,高三(04),297,2017学年度第二学期平时成绩2,4,2018/6/19 0:00,142628,14307,89.0
918,高三(04),298,2017学年度第二学期期末考试,3,2018/6/24 0:00,143191,14307,52.5
918,高三(04),299,2017学年第二学期期末总评,5,2018/7/1 0:00,143452,14307,494.5
918,高三(04),301,2018学年第一学期高三十校联考,7,2018/9/20 0:00,144675,14307,466.0
918,高三(04),302,2018学年第一学期高三五校联考,6,2018/10/11 0:00,144807,14307,298.5
918,高三(04),303,2018学年度第一学期平时成绩1,22,2018/10/23 0:00,144963,14307,294.0
918,高三(04),304,2018-1学期期中考试,2,2018/11/5 0:00,145480,14307,104.0
918,高三(04),305,2018学年度第一学期平时成绩2,4,2018/1/2 0:00,146538,14307,162.5
918,高三(04),306,2018-1考查课总评,18,2019/1/3 0:00,146959,14307,88.0
918,高三(04),307,2018-1学期期末考试,3,2019/1/22 0:00,147786,14307,279.0
918,高三(04),265,2016学年度第一学期期中考试,2,2016/10/26 0:00,131671,14310,521.0
918,高三(04),266,2016学年度第一学期考查课总评,5,2016/12/30 0:00,132358,14310,667.0
918,高三(04),267,2016学年度第一学期期末考试,3,2017/1/13 0:00,132982,14310,249.0
918,高三(04),269,2016学年度第一学期期末总评,5,2017/1/13 0:00,133524,14310,798.0
918,高三(04),271,2016学年度第二学期期中考试,2,2017/4/20 0:00,134137,14310,696.0
918,高三(04),277,2016学年度第二学期考查课总评,5,2016/6/20 0:00,135058,14310,641.0
918,高三(04),279,2016学年度第二学期期末考试,3,2017/6/28 0:00,135726,14310,259.0
918,高三(04),280,2016学年度第二学期总评,5,2017/6/28 0:00,135419,14310,642.0
918,高三(04),284,2017学年度第一学期期中考试,2,2017/11/15 0:00,136961,14310,643.0
918,高三(04),285,2017学年度第一学期平时成绩1,4,2017/11/23 0:00,137845,14310,520.0
918,高三(04),286,2017-1学期考察科目总评,5,2018/1/11 0:00,138458,14310,109.0
918,高三(04),287,2017学年度第一学期平时成绩2,22,2018/1/21 0:00,138925,14310,85.0
918,高三(04),288,	2017学年度第一学期期末考试,3,2018/1/26 0:00,139489,14310,114.0
918,高三(04),289,2017学年度第一学期期末总评,5,2018/1/23 0:00,140054,14310,659.4
918,高三(04),291,2017学年第二学期高一二平时成绩1,22,2018/4/18 0:00,140885,14310,636.0
918,高三(04),292,2017学年度第二学期期中考试,2,2018/4/23 0:00,141091,14310,86.0
918,高三(04),293,2017-2学期考察科成绩,18,2018/5/1 0:00,142137,14310,293.0
918,高三(04),297,2017学年度第二学期平时成绩2,4,2018/6/19 0:00,142628,14310,90.0
918,高三(04),298,2017学年度第二学期期末考试,3,2018/6/24 0:00,143191,14310,30.0
918,高三(04),299,2017学年第二学期期末总评,5,2018/7/1 0:00,143452,14310,572.0
918,高三(04),301,2018学年第一学期高三十校联考,7,2018/9/20 0:00,144675,14310,464.0
918,高三(04),302,2018学年第一学期高三五校联考,6,2018/10/11 0:00,144807,14310,337.0
918,高三(04),303,2018学年度第一学期平时成绩1,22,2018/10/23 0:00,144963,14310,290.0
918,高三(04),304,2018-1学期期中考试,2,2018/11/5 0:00,145480,14310,87.0
918,高三(04),305,2018学年度第一学期平时成绩2,4,2018/1/2 0:00,146538,14310,187.5
918,高三(04),306,2018-1考查课总评,18,2019/1/3 0:00,147077,14310,66.0
918,高三(04),307,2018-1学期期末考试,3,2019/1/22 0:00,147786,14310,168.0
918,高三(04),265,2016学年度第一学期期中考试,2,2016/10/26 0:00,131671,14319,519.0
918,高三(04),266,2016学年度第一学期考查课总评,5,2016/12/30 0:00,132358,14319,576.0
918,高三(04),267,2016学年度第一学期期末考试,3,2017/1/13 0:00,132982,14319,253.0
918,高三(04),269,2016学年度第一学期期末总评,5,2017/1/13 0:00,133524,14319,701.0
918,高三(04),271,2016学年度第二学期期中考试,2,2017/4/20 0:00,134137,14319,643.0
918,高三(04),277,2016学年度第二学期考查课总评,5,2016/6/20 0:00,135058,14319,567.0
918,高三(04),279,2016学年度第二学期期末考试,3,2017/6/28 0:00,135726,14319,242.0
918,高三(04),280,2016学年度第二学期总评,5,2017/6/28 0:00,135419,14319,629.0
918,高三(04),284,2017学年度第一学期期中考试,2,2017/11/15 0:00,136961,14319,605.0
918,高三(04),285,2017学年度第一学期平时成绩1,4,2017/11/23 0:00,137845,14319,487.0
918,高三(04),286,2017-1学期考察科目总评,5,2018/1/11 0:00,138458,14319,98.0
918,高三(04),287,2017学年度第一学期平时成绩2,22,2018/1/21 0:00,138925,14319,82.0
918,高三(04),288,	2017学年度第一学期期末考试,3,2018/1/26 0:00,139489,14319,124.0
918,高三(04),289,2017学年度第一学期期末总评,5,2018/1/23 0:00,140054,14319,620.4
918,高三(04),291,2017学年第二学期高一二平时成绩1,22,2018/4/18 0:00,140885,14319,640.0
918,高三(04),292,2017学年度第二学期期中考试,2,2018/4/23 0:00,141091,14319,94.0
918,高三(04),293,2017-2学期考察科成绩,18,2018/5/1 0:00,142137,14319,265.0
918,高三(04),297,2017学年度第二学期平时成绩2,4,2018/6/19 0:00,142628,14319,84.0
918,高三(04),298,2017学年度第二学期期末考试,3,2018/6/24 0:00,143191,14319,40.0
918,高三(04),299,2017学年第二学期期末总评,5,2018/7/1 0:00,143452,14319,496.5
918,高三(04),301,2018学年第一学期高三十校联考,7,2018/9/20 0:00,144675,14319,451.0
918,高三(04),302,2018学年第一学期高三五校联考,6,2018/10/11 0:00,144807,14319,297.5
918,高三(04),303,2018学年度第一学期平时成绩1,22,2018/10/23 0:00,144963,14319,280.0
918,高三(04),304,2018-1学期期中考试,2,2018/11/5 0:00,145480,14319,88.0
918,高三(04),305,2018学年度第一学期平时成绩2,4,2018/1/2 0:00,146538,14319,170.5
918,高三(04),306,2018-1考查课总评,18,2019/1/3 0:00,147077,14319,85.0
918,高三(04),307,2018-1学期期末考试,3,2019/1/22 0:00,147786,14319,167.0
918,高三(04),265,2016学年度第一学期期中考试,2,2016/10/26 0:00,131671,14320,488.0
918,高三(04),266,2016学年度第一学期考查课总评,5,2016/12/30 0:00,132358,14320,647.0
918,高三(04),267,2016学年度第一学期期末考试,3,2017/1/13 0:00,132982,14320,248.0
918,高三(04),269,2016学年度第一学期期末总评,5,2017/1/13 0:00,133524,14320,683.0
918,高三(04),271,2016学年度第二学期期中考试,2,2017/4/20 0:00,134137,14320,654.0
918,高三(04),277,2016学年度第二学期考查课总评,5,2016/6/20 0:00,135058,14320,576.0
918,高三(04),279,2016学年度第二学期期末考试,3,2017/6/28 0:00,135726,14320,242.0
918,高三(04),280,2016学年度第二学期总评,5,2017/6/28 0:00,135419,14320,603.0
918,高三(04),284,2017学年度第一学期期中考试,2,2017/11/15 0:00,136961,14320,593.0
918,高三(04),285,2017学年度第一学期平时成绩1,4,2017/11/23 0:00,137845,14320,433.0
918,高三(04),287,2017学年度第一学期平时成绩2,22,2018/1/21 0:00,138925,14320,92.0
918,高三(04),288,	2017学年度第一学期期末考试,3,2018/1/26 0:00,139489,14320,116.0
918,高三(04),289,2017学年度第一学期期末总评,5,2018/1/23 0:00,140054,14320,591.3
918,高三(04),291,2017学年第二学期高一二平时成绩1,22,2018/4/18 0:00,140885,14320,589.0
918,高三(04),292,2017学年度第二学期期中考试,2,2018/4/23 0:00,141091,14320,91.0
918,高三(04),293,2017-2学期考察科成绩,18,2018/5/1 0:00,142137,14320,313.0
918,高三(04),297,2017学年度第二学期平时成绩2,4,2018/6/19 0:00,142628,14320,78.0
918,高三(04),298,2017学年度第二学期期末考试,3,2018/6/24 0:00,143191,14320,40.5
918,高三(04),299,2017学年第二学期期末总评,5,2018/7/1 0:00,143452,14320,462.5
918,高三(04),301,2018学年第一学期高三十校联考,7,2018/9/20 0:00,144675,14320,428.0
918,高三(04),302,2018学年第一学期高三五校联考,6,2018/10/11 0:00,144807,14320,283.5
918,高三(04),303,2018学年度第一学期平时成绩1,22,2018/10/23 0:00,144963,14320,280.0
918,高三(04),304,2018-1学期期中考试,2,2018/11/5 0:00,145480,14320,100.0
918,高三(04),305,2018学年度第一学期平时成绩2,4,2018/1/2 0:00,146538,14320,138.5
918,高三(04),306,2018-1考查课总评,18,2019/1/3 0:00,147077,14320,62.0
918,高三(04),307,2018-1学期期末考试,3,2019/1/22 0:00,147786,14320,184.0
918,高三(04),265,2016学年度第一学期期中考试,2,2016/10/26 0:00,131671,14349,502.5
918,高三(04),266,2016学年度第一学期考查课总评,5,2016/12/30 0:00,132358,14349,573.0
918,高三(04),267,2016学年度第一学期期末考试,3,2017/1/13 0:00,132982,14349,244.0
918,高三(04),269,2016学年度第一学期期末总评,5,2017/1/13 0:00,133524,14349,709.0
918,高三(04),271,2016学年度第二学期期中考试,2,2017/4/20 0:00,134137,14349,643.0
918,高三(04),277,2016学年度第二学期考查课总评,5,2016/6/20 0:00,135058,14349,548.0
918,高三(04),279,2016学年度第二学期期末考试,3,2017/6/28 0:00,135726,14349,250.0
918,高三(04),280,2016学年度第二学期总评,5,2017/6/28 0:00,135419,14349,620.0
918,高三(04),284,2017学年度第一学期期中考试,2,2017/11/15 0:00,136961,14349,590.0
918,高三(04),285,2017学年度第一学期平时成绩1,4,2017/11/23 0:00,137845,14349,417.0
918,高三(04),286,2017-1学期考察科目总评,5,2018/1/11 0:00,138458,14349,86.0
918,高三(04),287,2017学年度第一学期平时成绩2,22,2018/1/21 0:00,138925,14349,75.0
918,高三(04),288,	2017学年度第一学期期末考试,3,2018/1/26 0:00,139489,14349,112.0
918,高三(04),289,2017学年度第一学期期末总评,5,2018/1/23 0:00,140054,14349,614.0
918,高三(04),291,2017学年第二学期高一二平时成绩1,22,2018/4/18 0:00,140885,14349,570.0
918,高三(04),292,2017学年度第二学期期中考试,2,2018/4/23 0:00,141091,14349,82.0
918,高三(04),293,2017-2学期考察科成绩,18,2018/5/1 0:00,142137,14349,277.0
918,高三(04),297,2017学年度第二学期平时成绩2,4,2018/6/19 0:00,142628,14349,85.0
918,高三(04),298,2017学年度第二学期期末考试,3,2018/6/24 0:00,143191,14349,53.0
918,高三(04),299,2017学年第二学期期末总评,5,2018/7/1 0:00,143452,14349,460.0
918,高三(04),301,2018学年第一学期高三十校联考,7,2018/9/20 0:00,144675,14349,464.0
918,高三(04),302,2018学年第一学期高三五校联考,6,2018/10/11 0:00,144807,14349,325.5
918,高三(04),303,2018学年度第一学期平时成绩1,22,2018/10/23 0:00,144963,14349,328.0
918,高三(04),304,2018-1学期期中考试,2,2018/11/5 0:00,145480,14349,89.0
918,高三(04),305,2018学年度第一学期平时成绩2,4,2018/1/2 0:00,146538,14349,151.5
918,高三(04),306,2018-1考查课总评,18,2019/1/3 0:00,146959,14349,88.0
918,高三(04),307,2018-1学期期末考试,3,2019/1/22 0:00,147786,14349,257.0
918,高三(04),265,2016学年度第一学期期中考试,2,2016/10/26 0:00,131671,14352,510.5
918,高三(04),266,2016学年度第一学期考查课总评,5,2016/12/30 0:00,132358,14352,686.0
918,高三(04),267,2016学年度第一学期期末考试,3,2017/1/13 0:00,132982,14352,238.0
918,高三(04),269,2016学年度第一学期期末总评,5,2017/1/13 0:00,133524,14352,799.0
918,高三(04),271,2016学年度第二学期期中考试,2,2017/4/20 0:00,134137,14352,701.0
918,高三(04),277,2016学年度第二学期考查课总评,5,2016/6/20 0:00,135058,14352,655.0
918,高三(04),279,2016学年度第二学期期末考试,3,2017/6/28 0:00,135726,14352,247.0
918,高三(04),280,2016学年度第二学期总评,5,2017/6/28 0:00,135419,14352,666.0
918,高三(04),284,2017学年度第一学期期中考试,2,2017/11/15 0:00,136961,14352,661.0
918,高三(04),285,2017学年度第一学期平时成绩1,4,2017/11/23 0:00,137845,14352,518.0
918,高三(04),286,2017-1学期考察科目总评,5,2018/1/11 0:00,138458,14352,97.0
918,高三(04),287,2017学年度第一学期平时成绩2,22,2018/1/21 0:00,138925,14352,68.0
918,高三(04),288,	2017学年度第一学期期末考试,3,2018/1/26 0:00,139489,14352,125.0
918,高三(04),289,2017学年度第一学期期末总评,5,2018/1/23 0:00,140054,14352,656.9
918,高三(04),291,2017学年第二学期高一二平时成绩1,22,2018/4/18 0:00,140885,14352,651.0
918,高三(04),293,2017-2学期考察科成绩,18,2018/5/1 0:00,142137,14352,95.0
918,高三(04),297,2017学年度第二学期平时成绩2,4,2018/6/19 0:00,142628,14352,73.0
918,高三(04),298,2017学年度第二学期期末考试,3,2018/6/24 0:00,143191,14352,49.0
918,高三(04),299,2017学年第二学期期末总评,5,2018/7/1 0:00,143452,14352,562.5
918,高三(04),301,2018学年第一学期高三十校联考,7,2018/9/20 0:00,144675,14352,483.0
918,高三(04),302,2018学年第一学期高三五校联考,6,2018/10/11 0:00,144807,14352,324.5
918,高三(04),303,2018学年度第一学期平时成绩1,22,2018/10/23 0:00,144963,14352,341.0
918,高三(04),304,2018-1学期期中考试,2,2018/11/5 0:00,145480,14352,102.0
918,高三(04),305,2018学年度第一学期平时成绩2,4,2018/1/2 0:00,146538,14352,158.5
918,高三(04),306,2018-1考查课总评,18,2019/1/3 0:00,146959,14352,70.0
918,高三(04),307,2018-1学期期末考试,3,2019/1/22 0:00,147786,14352,237.0
918,高三(04),265,2016学年度第一学期期中考试,2,2016/10/26 0:00,131671,14356,491.5
918,高三(04),266,2016学年度第一学期考查课总评,5,2016/12/30 0:00,132358,14356,638.0
918,高三(04),267,2016学年度第一学期期末考试,3,2017/1/13 0:00,132982,14356,244.0
918,高三(04),269,2016学年度第一学期期末总评,5,2017/1/13 0:00,133524,14356,721.0
918,高三(04),271,2016学年度第二学期期中考试,2,2017/4/20 0:00,134137,14356,664.0
918,高三(04),277,2016学年度第二学期考查课总评,5,2016/6/20 0:00,135058,14356,547.0
918,高三(04),279,2016学年度第二学期期末考试,3,2017/6/28 0:00,135726,14356,273.0
918,高三(04),280,2016学年度第二学期总评,5,2017/6/28 0:00,135419,14356,589.0
918,高三(04),284,2017学年度第一学期期中考试,2,2017/11/15 0:00,136961,14356,572.0
918,高三(04),285,2017学年度第一学期平时成绩1,4,2017/11/23 0:00,137845,14356,466.0
918,高三(04),286,2017-1学期考察科目总评,5,2018/1/11 0:00,138458,14356,111.0
918,高三(04),287,2017学年度第一学期平时成绩2,22,2018/1/21 0:00,138925,14356,89.0
918,高三(04),288,	2017学年度第一学期期末考试,3,2018/1/26 0:00,139489,14356,106.0
918,高三(04),289,2017学年度第一学期期末总评,5,2018/1/23 0:00,140054,14356,530.5
918,高三(04),291,2017学年第二学期高一二平时成绩1,22,2018/4/18 0:00,140885,14356,536.0
918,高三(04),292,2017学年度第二学期期中考试,2,2018/4/23 0:00,141091,14356,81.0
918,高三(04),293,2017-2学期考察科成绩,18,2018/5/1 0:00,142137,14356,237.0
918,高三(04),297,2017学年度第二学期平时成绩2,4,2018/6/19 0:00,142628,14356,92.0
918,高三(04),298,2017学年度第二学期期末考试,3,2018/6/24 0:00,143191,14356,58.0
918,高三(04),299,2017学年第二学期期末总评,5,2018/7/1 0:00,143452,14356,428.0
918,高三(04),301,2018学年第一学期高三十校联考,7,2018/9/20 0:00,144675,14356,432.0
918,高三(04),302,2018学年第一学期高三五校联考,6,2018/10/11 0:00,144807,14356,320.0
918,高三(04),303,2018学年度第一学期平时成绩1,22,2018/10/23 0:00,144963,14356,284.0
918,高三(04),304,2018-1学期期中考试,2,2018/11/5 0:00,145480,14356,90.0
918,高三(04),305,2018学年度第一学期平时成绩2,4,2018/1/2 0:00,146538,14356,149.0
918,高三(04),306,2018-1考查课总评,18,2019/1/3 0:00,146959,14356,74.0
918,高三(04),307,2018-1学期期末考试,3,2019/1/22 0:00,147786,14356,279.0
918,高三(04),265,2016学年度第一学期期中考试,2,2016/10/26 0:00,131671,14364,510.5
918,高三(04),266,2016学年度第一学期考查课总评,5,2016/12/30 0:00,132358,14364,550.0
918,高三(04),267,2016学年度第一学期期末考试,3,2017/1/13 0:00,132982,14364,245.0
918,高三(04),269,2016学年度第一学期期末总评,5,2017/1/13 0:00,133524,14364,555.0
918,高三(04),271,2016学年度第二学期期中考试,2,2017/4/20 0:00,134137,14364,589.0
918,高三(04),277,2016学年度第二学期考查课总评,5,2016/6/20 0:00,135058,14364,498.0
918,高三(04),279,2016学年度第二学期期末考试,3,2017/6/28 0:00,135726,14364,251.0
918,高三(04),280,2016学年度第二学期总评,5,2017/6/28 0:00,135419,14364,454.0
918,高三(04),284,2017学年度第一学期期中考试,2,2017/11/15 0:00,136961,14364,471.0
918,高三(04),285,2017学年度第一学期平时成绩1,4,2017/11/23 0:00,137845,14364,307.0
918,高三(04),286,2017-1学期考察科目总评,5,2018/1/11 0:00,138458,14364,62.0
918,高三(04),287,2017学年度第一学期平时成绩2,22,2018/1/21 0:00,138925,14364,86.0
918,高三(04),288,	2017学年度第一学期期末考试,3,2018/1/26 0:00,139489,14364,76.0
918,高三(04),289,2017学年度第一学期期末总评,5,2018/1/23 0:00,140054,14364,413.0
