cla_id,cla_Name,mes_sub_id,mes_sub_name,exam_number,exam_numname,exam_type,exam_sdate,mes_TestID,mes_StudentID,mes_Score
918,高三(04),8,地理,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144747,14364,-2
918,高三(04),17,政治,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144723,13953,-2
918,高三(04),17,政治,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144723,13970,-2
918,高三(04),17,政治,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144723,13986,-2
918,高三(04),17,政治,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144723,13988,-2
918,高三(04),17,政治,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144723,13993,-2
918,高三(04),17,政治,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144723,14016,-2
918,高三(04),17,政治,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144723,14045,-2
918,高三(04),17,政治,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144723,14069,-2
918,高三(04),17,政治,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144723,14075,-2
918,高三(04),17,政治,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144723,14084,-2
918,高三(04),17,政治,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144723,14091,-2
918,高三(04),17,政治,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144723,14099,-2
918,高三(04),17,政治,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144723,14107,-2
918,高三(04),17,政治,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144723,14122,-2
918,高三(04),17,政治,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144723,14126,-2
918,高三(04),17,政治,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144723,14157,-2
918,高三(04),17,政治,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144723,14191,-2
918,高三(04),17,政治,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144723,14208,-2
918,高三(04),17,政治,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144723,14223,-2
918,高三(04),17,政治,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144723,14234,-2
918,高三(04),17,政治,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144723,14236,-2
918,高三(04),17,政治,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144723,14240,-2
918,高三(04),17,政治,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144723,14270,-2
918,高三(04),17,政治,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144723,14278,-2
918,高三(04),17,政治,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144723,14279,-2
918,高三(04),17,政治,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144723,14293,-2
918,高三(04),17,政治,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144723,14296,-2
918,高三(04),17,政治,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144723,14299,-2
918,高三(04),17,政治,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144723,14301,-2
918,高三(04),17,政治,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144723,14307,-2
918,高三(04),17,政治,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144723,14310,-2
918,高三(04),17,政治,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144723,14319,-2
918,高三(04),17,政治,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144723,14352,-2
918,高三(04),17,政治,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144723,14356,-2
918,高三(04),17,政治,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144723,14364,-2
918,高三(04),17,政治,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144723,14368,-2
918,高三(04),59,技术,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144711,13970,-2
918,高三(04),59,技术,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144711,13988,-2
918,高三(04),59,技术,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144711,13993,-2
918,高三(04),59,技术,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144711,14016,-2
918,高三(04),59,技术,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144711,14045,-2
918,高三(04),59,技术,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144711,14064,-2
918,高三(04),59,技术,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144711,14084,-2
918,高三(04),59,技术,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144711,14091,-2
918,高三(04),59,技术,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144711,14103,-2
918,高三(04),59,技术,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144711,14107,-2
918,高三(04),59,技术,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144711,14122,-2
918,高三(04),59,技术,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144711,14126,-2
918,高三(04),59,技术,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144711,14157,-2
918,高三(04),59,技术,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144711,14191,-2
918,高三(04),59,技术,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144711,14223,-2
918,高三(04),59,技术,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144711,14232,-2
918,高三(04),59,技术,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144711,14240,-2
918,高三(04),59,技术,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144711,14266,-2
918,高三(04),59,技术,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144711,14270,-2
918,高三(04),59,技术,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144711,14279,-2
918,高三(04),59,技术,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144711,14293,-2
918,高三(04),59,技术,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144711,14296,-2
918,高三(04),59,技术,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144711,14299,-2
918,高三(04),59,技术,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144711,14301,-2
918,高三(04),59,技术,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144711,14307,-2
918,高三(04),59,技术,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144711,14310,-2
918,高三(04),59,技术,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144711,14319,-2
918,高三(04),59,技术,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144711,14320,-2
918,高三(04),59,技术,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144711,14352,-2
918,高三(04),59,技术,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144711,14368,-2
922,高三(05),4,物理,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144797,13998,-2
921,高三(01),4,物理,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144797,14031,-2
922,高三(05),4,物理,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144797,14062,-2
921,高三(01),4,物理,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144797,14089,-2
922,高三(05),4,物理,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144797,14131,-2
922,高三(05),4,物理,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144797,14283,-2
922,高三(05),4,物理,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144797,14322,-2
924,高三(06),4,物理,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144804,14070,-2
924,高三(06),4,物理,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144804,14074,-2
924,高三(06),4,物理,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144804,14078,-2
924,高三(06),4,物理,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144804,14080,-2
924,高三(06),4,物理,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144804,14088,-2
924,高三(06),4,物理,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144804,14127,-2
924,高三(06),4,物理,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144804,14138,-2
924,高三(06),4,物理,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144804,14162,-2
924,高三(06),4,物理,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144804,14169,-2
924,高三(06),4,物理,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144804,14182,-2
924,高三(06),4,物理,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144804,14242,-2
924,高三(06),4,物理,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144804,14248,-2
924,高三(06),4,物理,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144804,14268,-2
924,高三(06),4,物理,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144804,14292,-2
924,高三(06),4,物理,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144804,14351,-2
924,高三(06),4,物理,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144804,14449,-2
924,高三(06),5,化学,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144792,13685,-2
924,高三(06),5,化学,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144792,14028,-2
924,高三(06),5,化学,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144792,14042,-2
924,高三(06),5,化学,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144792,14055,-2
924,高三(06),5,化学,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144792,14088,-2
924,高三(06),5,化学,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144792,14127,-2
924,高三(06),5,化学,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144792,14173,-2
924,高三(06),5,化学,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144792,14180,-2
924,高三(06),5,化学,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144792,14182,-2
924,高三(06),5,化学,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144792,14230,-2
924,高三(06),5,化学,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144792,14272,-2
924,高三(06),5,化学,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144792,14335,-2
924,高三(06),6,生物,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144780,13599,-2
924,高三(06),6,生物,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144780,13685,-2
924,高三(06),6,生物,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144780,13960,-2
924,高三(06),6,生物,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144780,13992,-2
924,高三(06),6,生物,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144780,14017,-2
924,高三(06),6,生物,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144780,14038,-2
924,高三(06),6,生物,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144780,14055,-2
924,高三(06),6,生物,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144780,14056,-2
924,高三(06),6,生物,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144780,14070,-2
924,高三(06),6,生物,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144780,14074,-2
924,高三(06),6,生物,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144780,14078,-2
924,高三(06),6,生物,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144780,14094,-2
924,高三(06),6,生物,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144780,14104,-2
924,高三(06),6,生物,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144780,14134,-2
924,高三(06),6,生物,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144780,14138,-2
924,高三(06),6,生物,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144780,14140,-2
924,高三(06),6,生物,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144780,14141,-2
924,高三(06),6,生物,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144780,14161,-2
924,高三(06),6,生物,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144780,14169,-2
924,高三(06),6,生物,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144780,14173,-2
924,高三(06),6,生物,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144780,14180,-2
924,高三(06),6,生物,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144780,14194,-2
924,高三(06),6,生物,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144780,14220,-2
924,高三(06),6,生物,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144780,14242,-2
924,高三(06),6,生物,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144780,14248,-2
924,高三(06),6,生物,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144780,14272,-2
924,高三(06),6,生物,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144780,14292,-2
924,高三(06),7,历史,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144768,13599,-2
924,高三(06),7,历史,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144768,13992,-2
924,高三(06),7,历史,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144768,14017,-2
924,高三(06),7,历史,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144768,14028,-2
924,高三(06),7,历史,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144768,14038,-2
924,高三(06),7,历史,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144768,14055,-2
924,高三(06),7,历史,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144768,14056,-2
924,高三(06),7,历史,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144768,14070,-2
924,高三(06),7,历史,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144768,14088,-2
924,高三(06),7,历史,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144768,14094,-2
924,高三(06),7,历史,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144768,14104,-2
924,高三(06),7,历史,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144768,14127,-2
924,高三(06),7,历史,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144768,14134,-2
924,高三(06),7,历史,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144768,14138,-2
924,高三(06),7,历史,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144768,14141,-2
924,高三(06),7,历史,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144768,14147,-2
924,高三(06),7,历史,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144768,14162,-2
924,高三(06),7,历史,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144768,14173,-2
924,高三(06),7,历史,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144768,14180,-2
924,高三(06),7,历史,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144768,14182,-2
924,高三(06),7,历史,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144768,14194,-2
924,高三(06),7,历史,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144768,14199,-2
924,高三(06),7,历史,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144768,14220,-2
924,高三(06),7,历史,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144768,14248,-2
924,高三(06),7,历史,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144768,14268,-2
924,高三(06),7,历史,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144768,14325,-2
924,高三(06),7,历史,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144768,14336,-2
924,高三(06),7,历史,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144768,14449,-2
924,高三(06),8,地理,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144756,13685,-2
924,高三(06),8,地理,000302,2018学年第一学期高三五校联考,6,2018/10/11 00:00:00,144756,13960,-2
918,高三(04),4,物理,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144663,13953,-2
918,高三(04),4,物理,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144663,14099,-2
918,高三(04),4,物理,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144663,14208,-2
918,高三(04),4,物理,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144663,14266,-2
918,高三(04),4,物理,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144663,14276,-2
918,高三(04),4,物理,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144663,14319,-2
918,高三(04),4,物理,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144663,14356,-2
918,高三(04),5,化学,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144651,14064,-2
918,高三(04),5,化学,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144651,14069,-2
918,高三(04),5,化学,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144651,14103,-2
918,高三(04),5,化学,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144651,14232,-2
918,高三(04),5,化学,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144651,14236,-2
918,高三(04),5,化学,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144651,14240,-2
918,高三(04),5,化学,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144651,14276,-2
918,高三(04),5,化学,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144651,14278,-2
918,高三(04),5,化学,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144651,14286,-2
918,高三(04),5,化学,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144651,14307,-2
918,高三(04),5,化学,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144651,14349,-2
918,高三(04),5,化学,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144651,14356,-2
918,高三(04),5,化学,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144651,14364,-2
918,高三(04),6,生物,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144639,13970,-2
918,高三(04),6,生物,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144639,13986,-2
918,高三(04),6,生物,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144639,14069,-2
918,高三(04),6,生物,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144639,14075,-2
918,高三(04),6,生物,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144639,14084,-2
918,高三(04),6,生物,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144639,14103,-2
918,高三(04),6,生物,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144639,14122,-2
918,高三(04),6,生物,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144639,14157,-2
918,高三(04),6,生物,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144639,14232,-2
918,高三(04),6,生物,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144639,14234,-2
918,高三(04),6,生物,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144639,14266,-2
918,高三(04),6,生物,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144639,14276,-2
918,高三(04),6,生物,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144639,14286,-2
918,高三(04),6,生物,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144639,14293,-2
918,高三(04),6,生物,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144639,14296,-2
918,高三(04),6,生物,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144639,14299,-2
921,高三(01),3,英语,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144674,13962,-2
917,高三(03),3,英语,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144674,14246,-2
921,高三(01),4,物理,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144662,13962,-2
917,高三(03),4,物理,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144662,14053,-2
917,高三(03),4,物理,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144662,14054,-2
917,高三(03),4,物理,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144662,14130,-2
917,高三(03),4,物理,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144662,14156,-2
917,高三(03),4,物理,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144662,14168,-2
917,高三(03),4,物理,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144662,14179,-2
917,高三(03),4,物理,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144662,14246,-2
917,高三(03),4,物理,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144662,14247,-2
917,高三(03),4,物理,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144662,14259,-2
917,高三(03),4,物理,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144662,14267,-2
917,高三(03),4,物理,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144662,14287,-2
917,高三(03),4,物理,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144662,14288,-2
917,高三(03),4,物理,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144662,14305,-2
921,高三(01),5,化学,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144650,13962,-2
917,高三(03),5,化学,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144650,14097,-2
917,高三(03),5,化学,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144650,14123,-2
917,高三(03),5,化学,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144650,14156,-2
917,高三(03),5,化学,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144650,14168,-2
917,高三(03),5,化学,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144650,14207,-2
917,高三(03),5,化学,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144650,14246,-2
917,高三(03),5,化学,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144650,14249,-2
917,高三(03),5,化学,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144650,14259,-2
917,高三(03),5,化学,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144650,14288,-2
917,高三(03),5,化学,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144650,14290,-2
917,高三(03),5,化学,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144650,14315,-2
917,高三(03),5,化学,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144650,14321,-2
917,高三(03),5,化学,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144650,14337,-2
917,高三(03),5,化学,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144650,14339,-2
921,高三(01),6,生物,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144638,13962,-2
917,高三(03),6,生物,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144638,14054,-2
917,高三(03),6,生物,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144638,14066,-2
917,高三(03),6,生物,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144638,14068,-2
917,高三(03),6,生物,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144638,14082,-2
917,高三(03),6,生物,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144638,14095,-2
917,高三(03),6,生物,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144638,14112,-2
917,高三(03),6,生物,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144638,14174,-2
917,高三(03),6,生物,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144638,14183,-2
917,高三(03),6,生物,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144638,14202,-2
917,高三(03),6,生物,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144638,14246,-2
917,高三(03),6,生物,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144638,14252,-2
917,高三(03),6,生物,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144638,14257,-2
917,高三(03),6,生物,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144638,14260,-2
917,高三(03),6,生物,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144638,14267,-2
917,高三(03),6,生物,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144638,14287,-2
917,高三(03),6,生物,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144638,14288,-2
917,高三(03),6,生物,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144638,14290,-2
917,高三(03),6,生物,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144638,14305,-2
917,高三(03),6,生物,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144638,14327,-2
917,高三(03),6,生物,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144638,14337,-2
918,高三(04),6,生物,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144639,14310,-2
918,高三(04),6,生物,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144639,14320,-2
918,高三(04),6,生物,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144639,14349,-2
918,高三(04),6,生物,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144639,14356,-2
923,高三(09),7,历史,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144635,13994,-2
923,高三(09),7,历史,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144635,14008,-2
923,高三(09),7,历史,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144635,14076,-2
923,高三(09),7,历史,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144635,14077,-2
923,高三(09),7,历史,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144635,14086,-2
923,高三(09),7,历史,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144635,14102,-2
