cla_id,cla_Name,mes_sub_id,mes_sub_name,exam_number,exam_numname,exam_type,exam_sdate,mes_TestID,sum_Student,avg_Score,max_Score,min_Score
920,高三(08),1,语文,297,2017学年度第二学期平时成绩2,4,2018/6/19 0:00,142630,44,15.0,15.0,15.0
920,高三(08),1,语文,298,2017学年度第二学期期末考试,3,2018/6/24 0:00,143193,44,12.272727272727273,14.0,5.0
920,高三(08),1,语文,299,2017学年第二学期期末总评,5,2018/7/1 0:00,143454,44,100.67045454545455,113.0,72.5
920,高三(08),1,语文,303,2018学年度第一学期平时成绩1,22,2018/10/23 0:00,144970,44,76.45454545454545,86.0,42.0
920,高三(08),1,语文,304,2018-1学期期中考试,2,2018/11/5 0:00,145487,44,14.681818181818182,15.0,10.0
920,高三(08),1,语文,305,2018学年度第一学期平时成绩2,4,2018/1/2 0:00,146545,41,93.54878048780488,110.5,64.5
920,高三(08),2,数学,265,2016学年度第一学期期中考试,2,2016/10/26 0:00,131665,44,14.75,15.0,13.0
920,高三(08),2,数学,269,2016学年度第一学期期末总评,5,2017/1/13 0:00,133518,42,67.02380952380952,87.0,38.0
920,高三(08),2,数学,271,2016学年度第二学期期中考试,2,2017/4/20 0:00,134131,45,70.66666666666667,82.0,55.0
920,高三(08),2,数学,279,2016学年度第二学期期末考试,3,2017/6/28 0:00,135775,45,69.8,97.0,39.0
920,高三(08),2,数学,280,2016学年度第二学期总评,5,2017/6/28 0:00,135468,45,65.68888888888888,89.0,27.0
920,高三(08),2,数学,284,2017学年度第一学期期中考试,2,2017/11/15 0:00,136951,45,67.33333333333333,92.0,37.0
920,高三(08),2,数学,285,2017学年度第一学期平时成绩1,4,2017/11/23 0:00,137835,44,62.27272727272727,94.0,31.0
920,高三(08),2,数学,287,2017学年度第一学期平时成绩2,22,2018/1/21 0:00,138915,44,15.0,15.0,15.0
920,高三(08),2,数学,288,	2017学年度第一学期期末考试,3,2018/1/26 0:00,139479,44,13.0,13.0,13.0
920,高三(08),2,数学,289,2017学年度第一学期期末总评,5,2018/1/23 0:00,140044,44,86.31818181818181,118.0,43.0
920,高三(08),2,数学,291,2017学年第二学期高一二平时成绩1,22,2018/4/18 0:00,140875,44,77.13636363636364,92.0,60.0
920,高三(08),2,数学,297,2017学年度第二学期平时成绩2,4,2018/6/19 0:00,142618,44,15.0,15.0,15.0
920,高三(08),2,数学,298,2017学年度第二学期期末考试,3,2018/6/24 0:00,143181,44,15.0,15.0,15.0
920,高三(08),2,数学,299,2017学年第二学期期末总评,5,2018/7/1 0:00,143442,44,74.61363636363636,118.0,31.0
920,高三(08),2,数学,303,2018学年度第一学期平时成绩1,22,2018/10/23 0:00,144958,44,76.79545454545455,91.0,63.0
920,高三(08),2,数学,304,2018-1学期期中考试,2,2018/11/5 0:00,145475,42,14.642857142857142,15.0,13.0
920,高三(08),2,数学,305,2018学年度第一学期平时成绩2,4,2018/1/2 0:00,146533,41,65.41463414634147,84.0,33.0
920,高三(08),3,英语,265,2016学年度第一学期期中考试,2,2016/10/26 0:00,131655,40,14.975,15.0,14.0
920,高三(08),3,英语,267,2016学年度第一学期期末考试,3,2017/1/13 0:00,132966,40,77.2,92.0,57.0
920,高三(08),3,英语,269,2016学年度第一学期期末总评,5,2017/1/13 0:00,133508,45,121.91111111111111,133.0,104.0
920,高三(08),3,英语,271,2016学年度第二学期期中考试,2,2017/4/20 0:00,134121,45,79.97777777777777,86.0,71.0
920,高三(08),3,英语,279,2016学年度第二学期期末考试,3,2017/6/28 0:00,135776,45,77.13333333333334,95.0,60.0
920,高三(08),3,英语,280,2016学年度第二学期总评,5,2017/6/28 0:00,135469,45,77.33333333333333,88.0,58.0
920,高三(08),3,英语,284,2017学年度第一学期期中考试,2,2017/11/15 0:00,136939,45,77.33333333333333,90.0,64.0
920,高三(08),3,英语,285,2017学年度第一学期平时成绩1,4,2017/11/23 0:00,137823,44,74.54545454545455,91.0,58.0
920,高三(08),3,英语,287,2017学年度第一学期平时成绩2,22,2018/1/21 0:00,138903,44,14.954545454545455,15.0,14.0
920,高三(08),3,英语,288,	2017学年度第一学期期末考试,3,2018/1/26 0:00,139467,44,14.909090909090908,15.0,11.0
920,高三(08),3,英语,289,2017学年度第一学期期末总评,5,2018/1/23 0:00,140032,44,112.67045454545455,127.0,79.0
920,高三(08),3,英语,291,2017学年第二学期高一二平时成绩1,22,2018/4/18 0:00,140865,44,79.63636363636364,89.0,65.0
920,高三(08),3,英语,292,2017学年度第二学期期中考试,2,2018/4/23 0:00,141093,44,14.863636363636363,15.0,12.0
920,高三(08),3,英语,297,2017学年度第二学期平时成绩2,4,2018/6/19 0:00,142608,43,74.09302325581395,93.0,55.0
920,高三(08),3,英语,298,2017学年度第二学期期末考试,3,2018/6/24 0:00,143171,44,15.0,15.0,15.0
920,高三(08),3,英语,299,2017学年第二学期期末总评,5,2018/7/1 0:00,143432,44,105.6590909090909,123.5,77.5
920,高三(08),3,英语,301,2018学年第一学期高三十校联考,7,2018/9/20 0:00,144682,44,79.45454545454545,91.0,64.0
920,高三(08),3,英语,302,2018学年第一学期高三五校联考,6,2018/10/11 0:00,144814,44,106.75,126.0,71.5
920,高三(08),3,英语,303,2018学年度第一学期平时成绩1,22,2018/10/23 0:00,144946,44,109.0,124.0,79.0
920,高三(08),3,英语,305,2018学年度第一学期平时成绩2,4,2018/1/2 0:00,146521,44,15.0,15.0,15.0
920,高三(08),4,物理,265,2016学年度第一学期期中考试,2,2016/10/26 0:00,131645,44,15.0,15.0,15.0
920,高三(08),4,物理,267,2016学年度第一学期期末考试,3,2017/1/13 0:00,132956,40,68.125,83.0,44.0
920,高三(08),4,物理,269,2016学年度第一学期期末总评,5,2017/1/13 0:00,133498,45,65.75555555555556,88.0,45.0
920,高三(08),4,物理,271,2016学年度第二学期期中考试,2,2017/4/20 0:00,134111,45,72.11111111111111,82.0,59.0
920,高三(08),4,物理,279,2016学年度第二学期期末考试,3,2017/6/28 0:00,135777,45,53.82222222222222,75.0,28.0
920,高三(08),4,物理,280,2016学年度第二学期总评,5,2017/6/28 0:00,135470,45,60.62222222222222,95.0,34.0
920,高三(08),4,物理,284,2017学年度第一学期期中考试,2,2017/11/15 0:00,136927,45,57.93333333333333,81.0,32.0
920,高三(08),4,物理,285,2017学年度第一学期平时成绩1,4,2017/11/23 0:00,137811,22,60.13636363636363,82.0,46.0
920,高三(08),4,物理,287,2017学年度第一学期平时成绩2,22,2018/1/21 0:00,140331,24,10.458333333333334,15.0,0.0
920,高三(08),4,物理,288,	2017学年度第一学期期末考试,3,2018/1/26 0:00,139455,15,0.6666666666666666,10.0,0.0
920,高三(08),4,物理,289,2017学年度第一学期期末总评,5,2018/1/23 0:00,140020,15,55.266666666666666,75.0,39.0
920,高三(08),4,物理,291,2017学年第二学期高一二平时成绩1,22,2018/4/18 0:00,140853,15,72.73333333333333,88.0,58.0
920,高三(08),4,物理,292,2017学年度第二学期期中考试,2,2018/4/23 0:00,141081,15,13.333333333333334,15.0,10.0
920,高三(08),4,物理,298,2017学年度第二学期期末考试,3,2018/6/24 0:00,143159,15,71.46666666666667,96.0,45.0
920,高三(08),4,物理,299,2017学年第二学期期末总评,5,2018/7/1 0:00,143420,16,63.0625,78.0,43.0
920,高三(08),4,物理,301,2018学年第一学期高三十校联考,7,2018/9/20 0:00,144670,16,74.0625,87.0,58.0
920,高三(08),4,物理,302,2018学年第一学期高三五校联考,6,2018/10/11 0:00,144802,16,61.75,75.0,40.0
920,高三(08),4,物理,303,2018学年度第一学期平时成绩1,22,2018/10/23 0:00,144934,16,63.375,76.0,43.0
920,高三(08),5,化学,265,2016学年度第一学期期中考试,2,2016/10/26 0:00,131635,15,13.133333333333333,15.0,8.0
920,高三(08),5,化学,267,2016学年度第一学期期末考试,3,2017/1/13 0:00,132946,37,68.13513513513513,88.0,36.0
920,高三(08),5,化学,269,2016学年度第一学期期末总评,5,2017/1/13 0:00,133488,45,62.44444444444444,86.0,36.0
920,高三(08),5,化学,271,2016学年度第二学期期中考试,2,2017/4/20 0:00,134101,45,70.62222222222222,84.0,55.0
920,高三(08),5,化学,279,2016学年度第二学期期末考试,3,2017/6/28 0:00,135778,45,62.22222222222222,90.0,34.0
920,高三(08),5,化学,280,2016学年度第二学期总评,5,2017/6/28 0:00,135471,45,55.733333333333334,82.0,30.0
920,高三(08),5,化学,284,2017学年度第一学期期中考试,2,2017/11/15 0:00,136915,45,58.31111111111111,85.0,32.0
920,高三(08),5,化学,285,2017学年度第一学期平时成绩1,4,2017/11/23 0:00,137799,12,61.666666666666664,85.0,47.0
920,高三(08),5,化学,287,2017学年度第一学期平时成绩2,22,2018/1/21 0:00,140343,12,12.166666666666666,15.0,10.0
920,高三(08),5,化学,288,	2017学年度第一学期期末考试,3,2018/1/26 0:00,139443,12,13.416666666666666,15.0,12.0
920,高三(08),5,化学,289,2017学年度第一学期期末总评,5,2018/1/23 0:00,140008,12,61.166666666666664,76.0,46.0
920,高三(08),5,化学,291,2017学年第二学期高一二平时成绩1,22,2018/4/18 0:00,140843,12,74.91666666666667,87.0,66.0
920,高三(08),5,化学,292,2017学年度第二学期期中考试,2,2018/4/23 0:00,141071,12,13.416666666666666,15.0,10.0
920,高三(08),5,化学,298,2017学年度第二学期期末考试,3,2018/6/24 0:00,143149,12,64.66666666666667,85.0,51.0
920,高三(08),5,化学,299,2017学年第二学期期末总评,5,2018/7/1 0:00,143410,12,71.5,95.0,53.0
920,高三(08),5,化学,301,2018学年第一学期高三十校联考,7,2018/9/20 0:00,144658,12,75.16666666666667,91.0,63.0
920,高三(08),5,化学,302,2018学年第一学期高三五校联考,6,2018/10/11 0:00,144790,12,66.25,78.0,57.0
920,高三(08),5,化学,303,2018学年度第一学期平时成绩1,22,2018/10/23 0:00,144922,12,54.416666666666664,73.0,45.0
920,高三(08),6,生物,265,2016学年度第一学期期中考试,2,2016/10/26 0:00,131625,12,14.333333333333334,15.0,13.0
920,高三(08),6,生物,267,2016学年度第一学期期末考试,3,2017/1/13 0:00,132936,37,83.32432432432432,100.0,54.0
920,高三(08),6,生物,269,2016学年度第一学期期末总评,5,2017/1/13 0:00,133478,45,72.28888888888889,89.0,46.0
920,高三(08),6,生物,271,2016学年度第二学期期中考试,2,2017/4/20 0:00,134091,45,77.44444444444444,87.0,60.0
920,高三(08),6,生物,279,2016学年度第二学期期末考试,3,2017/6/28 0:00,135779,45,70.82222222222222,91.0,43.0
920,高三(08),6,生物,280,2016学年度第二学期总评,5,2017/6/28 0:00,135472,45,68.33333333333333,88.0,45.0
920,高三(08),6,生物,284,2017学年度第一学期期中考试,2,2017/11/15 0:00,136903,45,69.33333333333333,88.0,51.0
920,高三(08),6,生物,285,2017学年度第一学期平时成绩1,4,2017/11/23 0:00,137787,44,75.47727272727273,92.0,56.0
920,高三(08),6,生物,287,2017学年度第一学期平时成绩2,22,2018/1/21 0:00,140355,44,12.409090909090908,15.0,10.0
920,高三(08),6,生物,288,	2017学年度第一学期期末考试,3,2018/1/26 0:00,139431,45,13.155555555555555,15.0,10.0
920,高三(08),6,生物,289,2017学年度第一学期期末总评,5,2018/1/23 0:00,139996,44,59.73863636363637,88.5,28.0
920,高三(08),6,生物,291,2017学年第二学期高一二平时成绩1,22,2018/4/18 0:00,140833,44,78.02272727272727,94.0,62.0
920,高三(08),6,生物,292,2017学年度第二学期期中考试,2,2018/4/23 0:00,141061,28,13.714285714285714,15.0,12.0
920,高三(08),6,生物,298,2017学年度第二学期期末考试,3,2018/6/24 0:00,143139,27,69.11111111111111,95.0,40.0
920,高三(08),6,生物,299,2017学年第二学期期末总评,5,2018/7/1 0:00,143400,26,69.75,89.0,49.0
920,高三(08),6,生物,301,2018学年第一学期高三十校联考,7,2018/9/20 0:00,144646,27,75.81481481481481,91.0,61.0
920,高三(08),6,生物,302,2018学年第一学期高三五校联考,6,2018/10/11 0:00,144778,26,68.8076923076923,85.0,45.0
920,高三(08),6,生物,303,2018学年度第一学期平时成绩1,22,2018/10/23 0:00,144910,26,64.92307692307692,84.0,43.0
920,高三(08),7,历史,265,2016学年度第一学期期中考试,2,2016/10/26 0:00,131615,26,13.307692307692308,15.0,10.0
920,高三(08),7,历史,267,2016学年度第一学期期末考试,3,2017/1/13 0:00,132926,45,63.37777777777778,80.0,38.0
920,高三(08),7,历史,269,2016学年度第一学期期末总评,5,2017/1/13 0:00,133468,45,62.86666666666667,82.0,43.0
920,高三(08),7,历史,271,2016学年度第二学期期中考试,2,2017/4/20 0:00,134081,45,69.88888888888889,80.0,58.0
920,高三(08),7,历史,279,2016学年度第二学期期末考试,3,2017/6/28 0:00,135780,45,63.44444444444444,81.0,48.0
920,高三(08),7,历史,280,2016学年度第二学期总评,5,2017/6/28 0:00,135473,45,72.08888888888889,94.0,42.0
920,高三(08),7,历史,284,2017学年度第一学期期中考试,2,2017/11/15 0:00,136891,45,68.62222222222222,86.0,46.0
920,高三(08),7,历史,285,2017学年度第一学期平时成绩1,4,2017/11/23 0:00,137775,11,69.0909090909091,84.0,44.0
920,高三(08),7,历史,287,2017学年度第一学期平时成绩2,22,2018/1/21 0:00,140367,11,15.0,15.0,15.0
920,高三(08),7,历史,288,	2017学年度第一学期期末考试,3,2018/1/26 0:00,139419,11,12.545454545454545,15.0,8.0
920,高三(08),7,历史,289,2017学年度第一学期期末总评,5,2018/1/23 0:00,139984,11,73.45454545454545,89.0,56.0
920,高三(08),7,历史,291,2017学年第二学期高一二平时成绩1,22,2018/4/18 0:00,140823,11,79.9090909090909,92.0,62.0
920,高三(08),7,历史,292,2017学年度第二学期期中考试,2,2018/4/23 0:00,141051,11,14.818181818181818,15.0,14.0
920,高三(08),7,历史,298,2017学年度第二学期期末考试,3,2018/6/24 0:00,143129,11,73.36363636363636,84.0,53.0
920,高三(08),7,历史,299,2017学年第二学期期末总评,5,2018/7/1 0:00,143390,11,76.0909090909091,87.0,63.0
920,高三(08),7,历史,301,2018学年第一学期高三十校联考,7,2018/9/20 0:00,144634,11,79.54545454545455,86.0,64.0
920,高三(08),7,历史,302,2018学年第一学期高三五校联考,6,2018/10/11 0:00,144766,11,76.0909090909091,88.0,57.0
920,高三(08),7,历史,303,2018学年度第一学期平时成绩1,22,2018/10/23 0:00,144898,11,67.0909090909091,78.0,47.0
920,高三(08),8,地理,265,2016学年度第一学期期中考试,2,2016/10/26 0:00,131605,11,15.0,15.0,15.0
920,高三(08),8,地理,269,2016学年度第一学期期末总评,5,2017/1/13 0:00,133458,40,72.2,86.0,46.0
920,高三(08),8,地理,271,2016学年度第二学期期中考试,2,2017/4/20 0:00,134071,45,77.53333333333333,86.0,65.0
920,高三(08),8,地理,279,2016学年度第二学期期末考试,3,2017/6/28 0:00,135781,45,65.24444444444444,80.0,51.0
920,高三(08),8,地理,280,2016学年度第二学期总评,5,2017/6/28 0:00,135474,45,69.64444444444445,91.0,47.0
920,高三(08),8,地理,284,2017学年度第一学期期中考试,2,2017/11/15 0:00,136879,45,67.86666666666666,82.0,51.0
920,高三(08),8,地理,285,2017学年度第一学期平时成绩1,4,2017/11/23 0:00,137763,27,61.55555555555556,85.0,40.0
920,高三(08),8,地理,287,2017学年度第一学期平时成绩2,22,2018/1/21 0:00,140379,28,15.0,15.0,15.0
920,高三(08),8,地理,288,	2017学年度第一学期期末考试,3,2018/1/26 0:00,139407,27,15.0,15.0,15.0
920,高三(08),8,地理,289,2017学年度第一学期期末总评,5,2018/1/23 0:00,139972,26,62.76923076923077,78.0,44.0
920,高三(08),8,地理,291,2017学年第二学期高一二平时成绩1,22,2018/4/18 0:00,140813,27,79.25925925925925,97.0,62.0
920,高三(08),8,地理,292,2017学年度第二学期期中考试,2,2018/4/23 0:00,141041,26,15.0,15.0,15.0
920,高三(08),8,地理,298,2017学年度第二学期期末考试,3,2018/6/24 0:00,143119,19,70.78947368421052,84.0,45.0
920,高三(08),8,地理,299,2017学年第二学期期末总评,5,2018/7/1 0:00,143380,27,71.85185185185185,92.0,52.0
920,高三(08),8,地理,301,2018学年第一学期高三十校联考,7,2018/9/20 0:00,144622,27,79.62962962962963,96.0,59.0
920,高三(08),8,地理,302,2018学年第一学期高三五校联考,6,2018/10/11 0:00,144754,27,66.70370370370371,82.0,40.0
920,高三(08),8,地理,303,2018学年度第一学期平时成绩1,22,2018/10/23 0:00,144886,27,57.77777777777778,71.0,38.0
920,高三(08),9,体育,266,2016学年度第一学期考查课总评,5,2016/12/30 0:00,132362,28,15.0,15.0,15.0
920,高三(08),9,体育,277,2016学年度第二学期考查课总评,5,2016/6/20 0:00,135106,42,81.0,93.0,62.0
920,高三(08),9,体育,286,2017-1学期考察科目总评,5,2018/1/11 0:00,138460,43,82.0,93.0,70.0
920,高三(08),9,体育,293,2017-2学期考察科成绩,18,2018/5/1 0:00,142139,43,78.4186046511628,93.0,64.0
920,高三(08),11,音乐,266,2016学年度第一学期考查课总评,5,2016/12/30 0:00,132352,40,80.3,96.0,55.0
920,高三(08),11,音乐,277,2016学年度第二学期考查课总评,5,2016/6/20 0:00,135107,45,78.8,94.0,60.0
920,高三(08),11,音乐,306,2018-1考查课总评,18,2019/1/3 0:00,147079,45,89.97777777777777,95.0,88.0
920,高三(08),12,美术,266,2016学年度第一学期考查课总评,5,2016/12/30 0:00,132342,44,83.38636363636364,98.0,80.0
920,高三(08),12,美术,277,2016学年度第二学期考查课总评,5,2016/6/20 0:00,135108,45,82.4,90.0,74.0
920,高三(08),12,美术,306,2018-1考查课总评,18,2019/1/3 0:00,147089,45,78.88888888888889,95.0,65.0
920,高三(08),17,政治,265,2016学年度第一学期期中考试,2,2016/10/26 0:00,131565,44,84.9090909090909,98.0,78.0
920,高三(08),17,政治,267,2016学年度第一学期期末考试,3,2017/1/13 0:00,132876,45,69.35555555555555,82.0,43.0
920,高三(08),17,政治,269,2016学年度第一学期期末总评,5,2017/1/13 0:00,133418,45,72.2,91.0,45.0
920,高三(08),17,政治,271,2016学年度第二学期期中考试,2,2017/4/20 0:00,134031,45,74.68888888888888,84.0,61.0
920,高三(08),17,政治,279,2016学年度第二学期期末考试,3,2017/6/28 0:00,135785,45,68.08888888888889,87.0,41.0
920,高三(08),17,政治,280,2016学年度第二学期总评,5,2017/6/28 0:00,135478,45,71.04444444444445,85.0,44.0
920,高三(08),17,政治,284,2017学年度第一学期期中考试,2,2017/11/15 0:00,136855,45,69.82222222222222,84.0,45.0
920,高三(08),17,政治,285,2017学年度第一学期平时成绩1,4,2017/11/23 0:00,137739,44,67.04545454545455,83.0,38.0
920,高三(08),17,政治,287,2017学年度第一学期平时成绩2,22,2018/1/21 0:00,140391,44,14.227272727272727,15.0,13.0
920,高三(08),17,政治,288,	2017学年度第一学期期末考试,3,2018/1/26 0:00,139349,43,12.581395348837209,15.0,0.0
920,高三(08),17,政治,289,2017学年度第一学期期末总评,5,2018/1/23 0:00,139914,42,65.61904761904762,87.0,43.0
920,高三(08),17,政治,291,2017学年第二学期高一二平时成绩1,22,2018/4/18 0:00,140793,44,80.29545454545455,93.0,59.0
920,高三(08),17,政治,292,2017学年度第二学期期中考试,2,2018/4/23 0:00,141021,19,14.578947368421053,15.0,12.0
920,高三(08),17,政治,298,2017学年度第二学期期末考试,3,2018/6/24 0:00,143099,17,69.82352941176471,86.0,46.0
920,高三(08),17,政治,299,2017学年第二学期期末总评,5,2018/7/1 0:00,143360,19,63.473684210526315,79.0,37.0
920,高三(08),17,政治,301,2018学年第一学期高三十校联考,7,2018/9/20 0:00,144598,19,80.94736842105263,93.0,65.0
920,高三(08),17,政治,302,2018学年第一学期高三五校联考,6,2018/10/11 0:00,144730,17,73.17647058823529,85.0,61.0
920,高三(08),17,政治,303,2018学年度第一学期平时成绩1,22,2018/10/23 0:00,144862,17,67.41176470588235,77.0,46.0
920,高三(08),59,技术,287,2017学年度第一学期平时成绩2,22,2018/1/21 0:00,139111,19,15.0,15.0,15.0
920,高三(08),59,技术,288,	2017学年度第一学期期末考试,3,2018/1/26 0:00,139315,44,26.977272727272727,29.0,23.0
920,高三(08),59,技术,289,2017学年度第一学期期末总评,5,2018/1/23 0:00,139880,44,76.95454545454547,97.0,48.6
920,高三(08),59,技术,291,2017学年第二学期高一二平时成绩1,22,2018/4/18 0:00,140783,44,79.9090909090909,92.0,63.0
920,高三(08),59,技术,292,2017学年度第二学期期中考试,2,2018/4/23 0:00,141011,43,13.069767441860465,14.0,6.0
920,高三(08),59,技术,297,2017学年度第二学期平时成绩2,4,2018/6/19 0:00,142789,36,60.833333333333336,79.0,34.0
920,高三(08),59,技术,298,2017学年度第二学期期末考试,3,2018/6/24 0:00,143089,36,12.98611111111111,15.0,6.5
920,高三(08),59,技术,299,2017学年第二学期期末总评,5,2018/7/1 0:00,143350,20,47.5,71.0,30.0
920,高三(08),59,技术,301,2018学年第一学期高三十校联考,7,2018/9/20 0:00,144586,20,79.55,93.0,71.0
920,高三(08),59,技术,302,2018学年第一学期高三五校联考,6,2018/10/11 0:00,144718,21,60.095238095238095,82.0,0.0
920,高三(08),59,技术,303,2018学年度第一学期平时成绩1,22,2018/10/23 0:00,144850,20,64.15,81.0,41.0
920,高三(08),,,305,2018学年度第一学期平时成绩2,4,2018/1/2 0:00,147590,37,13.972972972972974,15.0,9.0
920,高三(08),,,306,2018-1考查课总评,18,2019/1/3 0:00,146966,95,13.91578947368421,15.0,0.0
920,高三(08),,,307,2018-1学期期末考试,3,2019/1/22 0:00,147793,39,81.92307692307692,95.0,63.0
921,高三(01),1,语文,265,2016学年度第一学期期中考试,2,2016/10/26 0:00,131668,221,85.5497737556561,129.5,38.0
921,高三(01),1,语文,267,2016学年度第一学期期末考试,3,2017/1/13 0:00,132979,46,79.56521739130434,90.0,66.0
921,高三(01),1,语文,269,2016学年度第一学期期末总评,5,2017/1/13 0:00,133523,46,98.3804347826087,116.0,81.0
921,高三(01),1,语文,271,2016学年度第二学期期中考试,2,2017/4/20 0:00,134134,46,74.71739130434783,80.0,69.0
921,高三(01),1,语文,279,2016学年度第二学期期末考试,3,2017/6/28 0:00,135690,46,75.21739130434783,88.0,52.0
921,高三(01),1,语文,280,2016学年度第二学期总评,5,2017/6/28 0:00,135383,47,61.659574468085104,77.0,0.0
921,高三(01),1,语文,284,2017学年度第一学期期中考试,2,2017/11/15 0:00,136964,47,66.42553191489361,80.0,0.0
921,高三(01),1,语文,285,2017学年度第一学期平时成绩1,4,2017/11/23 0:00,137848,45,76.22222222222223,88.0,60.0
921,高三(01),1,语文,287,2017学年度第一学期平时成绩2,22,2018/1/21 0:00,138924,46,14.782608695652174,15.0,5.0
921,高三(01),1,语文,288,	2017学年度第一学期期末考试,3,2018/1/26 0:00,139492,45,13.733333333333333,15.0,2.0
921,高三(01),1,语文,289,2017学年度第一学期期末总评,5,2018/1/23 0:00,140057,45,102.97777777777777,122.0,82.0
921,高三(01),1,语文,291,2017学年第二学期高一二平时成绩1,22,2018/4/18 0:00,140888,45,84.44444444444444,97.0,42.0
921,高三(01),1,语文,297,2017学年度第二学期平时成绩2,4,2018/6/19 0:00,142631,45,15.0,15.0,15.0
921,高三(01),1,语文,298,2017学年度第二学期期末考试,3,2018/6/24 0:00,143194,45,14.444444444444445,15.0,0.0
921,高三(01),1,语文,299,2017学年第二学期期末总评,5,2018/7/1 0:00,143455,43,104.48837209302326,118.5,82.5
921,高三(01),1,语文,303,2018学年度第一学期平时成绩1,22,2018/10/23 0:00,144964,43,83.5813953488372,95.0,67.0
921,高三(01),1,语文,304,2018-1学期期中考试,2,2018/11/5 0:00,145481,42,14.642857142857142,15.0,0.0
921,高三(01),1,语文,305,2018学年度第一学期平时成绩2,4,2018/1/2 0:00,146539,42,97.27380952380952,120.5,78.5
921,高三(01),2,数学,265,2016学年度第一学期期中考试,2,2016/10/26 0:00,131658,42,14.5,15.0,0.0
921,高三(01),2,数学,267,2016学年度第一学期期末考试,3,2017/1/13 0:00,132969,44,70.52272727272727,91.0,50.0
921,高三(01),2,数学,269,2016学年度第一学期期末总评,5,2017/1/13 0:00,133511,46,117.04347826086956,139.0,57.0
921,高三(01),2,数学,271,2016学年度第二学期期中考试,2,2017/4/20 0:00,134124,46,77.21739130434783,87.0,58.0
921,高三(01),2,数学,279,2016学年度第二学期期末考试,3,2017/6/28 0:00,135691,46,81.8695652173913,98.0,57.0
921,高三(01),2,数学,280,2016学年度第二学期总评,5,2017/6/28 0:00,135384,47,78.29787234042553,97.0,0.0
921,高三(01),2,数学,284,2017学年度第一学期期中考试,2,2017/11/15 0:00,136953,47,79.04255319148936,97.0,0.0
921,高三(01),2,数学,285,2017学年度第一学期平时成绩1,4,2017/11/23 0:00,137836,45,71.75555555555556,94.0,55.0
921,高三(01),2,数学,287,2017学年度第一学期平时成绩2,22,2018/1/21 0:00,138916,45,14.322222222222223,15.0,12.0
921,高三(01),2,数学,288,	2017学年度第一学期期末考试,3,2018/1/26 0:00,139480,45,14.202222222222222,15.0,11.0
921,高三(01),2,数学,289,2017学年度第一学期期末总评,5,2018/1/23 0:00,140045,45,103.37777777777778,133.0,58.0
921,高三(01),2,数学,291,2017学年第二学期高一二平时成绩1,22,2018/4/18 0:00,140876,45,83.73333333333333,95.0,68.0
921,高三(01),2,数学,297,2017学年度第二学期平时成绩2,4,2018/6/19 0:00,142619,45,13.877777777777778,15.0,10.0
921,高三(01),2,数学,298,2017学年度第二学期期末考试,3,2018/6/24 0:00,143182,45,14.635555555555555,15.0,12.0
921,高三(01),2,数学,299,2017学年第二学期期末总评,5,2018/7/1 0:00,143443,43,107.81395348837209,131.0,40.0
921,高三(01),2,数学,303,2018学年度第一学期平时成绩1,22,2018/10/23 0:00,144952,43,86.55813953488372,95.0,60.0
921,高三(01),2,数学,304,2018-1学期期中考试,2,2018/11/5 0:00,145469,42,12.047619047619047,15.0,7.0
921,高三(01),2,数学,305,2018学年度第一学期平时成绩2,4,2018/1/2 0:00,146527,42,76.28571428571429,90.0,30.0
921,高三(01),3,英语,265,2016学年度第一学期期中考试,2,2016/10/26 0:00,131648,43,13.279069767441861,15.0,9.0
921,高三(01),3,英语,267,2016学年度第一学期期末考试,3,2017/1/13 0:00,132959,42,84.42857142857143,94.0,63.0
921,高三(01),3,英语,269,2016学年度第一学期期末总评,5,2017/1/13 0:00,133503,46,124.82608695652173,136.0,101.0
921,高三(01),3,英语,271,2016学年度第二学期期中考试,2,2017/4/20 0:00,134114,46,82.30434782608695,87.0,74.0
921,高三(01),3,英语,279,2016学年度第二学期期末考试,3,2017/6/28 0:00,135692,46,81.95652173913044,94.0,53.0
921,高三(01),3,英语,280,2016学年度第二学期总评,5,2017/6/28 0:00,135385,47,79.61702127659575,90.0,0.0
921,高三(01),3,英语,284,2017学年度第一学期期中考试,2,2017/11/15 0:00,136940,47,79.8936170212766,89.0,0.0
921,高三(01),3,英语,285,2017学年度第一学期平时成绩1,4,2017/11/23 0:00,137824,45,80.71111111111111,94.0,60.0
921,高三(01),3,英语,287,2017学年度第一学期平时成绩2,22,2018/1/21 0:00,138904,45,14.71111111111111,15.0,10.0
921,高三(01),3,英语,288,	2017学年度第一学期期末考试,3,2018/1/26 0:00,139468,45,14.622222222222222,15.0,10.0
921,高三(01),3,英语,289,2017学年度第一学期期末总评,5,2018/1/23 0:00,140033,45,119.63333333333334,139.0,96.5
921,高三(01),3,英语,291,2017学年第二学期高一二平时成绩1,22,2018/4/18 0:00,140866,45,83.42222222222222,95.0,67.0
921,高三(01),3,英语,292,2017学年度第二学期期中考试,2,2018/4/23 0:00,141094,45,14.511111111111111,15.0,10.0
921,高三(01),3,英语,297,2017学年度第二学期平时成绩2,4,2018/6/19 0:00,142609,40,81.325,95.0,60.0
921,高三(01),3,英语,298,2017学年度第二学期期末考试,3,2018/6/24 0:00,143172,45,14.733333333333333,15.0,10.0
